Date,BABA,JD,SMCI,EVRG,SO,NEE,WEC,DUK,CNP,ABNB,UBER,F,SPOT,LCID,SHOPCN,RIVN
2024-03-20,,,1534.5834180625202,1055.6715475452409,,1046.3173985582741,,1028.6173361481797,,975.0644087710517,1410.1936282058036,1023.1192490766995,954.2200300118187,843.5593268175232,1010.0015568762867,1118.8976258905711
2024-03-27,,,1666.8840634011713,1066.6393662187834,,1063.7987633173707,,1031.3810687321045,,975.5485252638333,1406.212110937734,1029.999786996295,950.000603881481,847.3062510450588,1001.9034545502448,1108.255642072682
2024-04-03,,,1656.9269249730366,1061.3954767162368,,1054.2696781344494,,1030.3643582109605,,960.6073859088269,1388.0436103734698,1049.2257708132113,963.4025420083549,844.5701542602121,991.7186443599968,1087.5183216323849
2024-04-10,,,1543.01059267734,1048.1728132920741,,1063.9793978130165,,1025.1564954556432,,956.131233060533,1353.9344097584794,1022.043061086545,964.4944015832011,838.7414156409127,976.1617401738732,1068.6932056604305
2024-04-17,,,1596.3230566409634,1041.8334912739788,,1065.3637544935732,,1003.7452513875186,,952.9262800570074,1327.407918611432,982.7639583778882,958.7875944531095,839.1802777574104,970.9671053319186,991.8605995257985
2024-04-24,,,1392.107666693954,1054.5008519376934,,1090.3079387827854,,1015.597643873425,,954.887124291085,1297.0303106197184,1016.0666519791548,952.3304122194329,841.2440207564717,973.6953528017527,993.5482461014901
2024-05-01,,,1363.1001991616017,1058.5155965270358,,1111.1245940047615,,1017.1779706002575,,946.9006050702359,1281.1394078156104,987.5426963419168,952.8524910144456,844.412330319883,964.8805972287927,1008.6821010059235
2024-05-08,,,1452.010058808466,1072.5604389190348,1060.111313039687,1156.0425044127905,,1026.406750342714,,949.3795105172118,1272.4317902996088,987.173317431368,961.6758114339444,849.1605752199745,955.0779872285033,1050.6668112852844
2024-05-15,,,1589.2807204962523,1084.384526716508,1071.4590497932359,1203.64544820331,,1031.0709970849398,,940.9668852551127,1278.8276799754503,991.1019409113783,963.6130917818437,853.7883064182903,950.4384971225192,1054.2948354110206
2024-05-22,,1033.6573111479343,1507.941855017306,1075.647369266684,1066.3766725582595,1196.1222606701517,,1029.6276633232449,,936.5035858908764,1264.0412506833284,979.6815535088348,958.9502766054097,852.2361753564214,949.3602333227379,1069.713446740524
2024-05-29,1007.2435978748608,979.3785346061518,1473.18800816329,1056.8354779990475,1056.9220742014743,1199.4976454497112,1089.2269649372395,1019.606923921371,,938.4674936444069,1254.2367773969263,965.0830852971682,962.8946711837289,849.8838525138528,948.413141843795,1045.4548266203997
2024-06-05,1023.4719036977448,1007.9392899513928,1447.4539848143045,1072.7819326825104,1073.4092032978554,1207.1119793812818,1089.6853801613197,1031.871881086023,,940.9179591663449,1267.4033630296383,985.5034800593878,976.4393644067485,857.7622177781573,953.093705902421,1106.5609518858566
